country,countryCode,date,patientNumber
Sweden,SWE,1/21/2022,1606
Sweden,SWE,1/22/2022,121
Sweden,SWE,1/22/2022,1606
Sweden,SWE,1/23/2022,121
Sweden,SWE,1/23/2022,1606
Sweden,SWE,1/24/2022,111
Sweden,SWE,1/24/2022,1687
Sweden,SWE,1/25/2022,106
Sweden,SWE,1/25/2022,1779
Sweden,SWE,1/26/2022,109
Sweden,SWE,1/26/2022,1975
Sweden,SWE,1/27/2022,102
Sweden,SWE,1/27/2022,2011
Sweden,SWE,1/28/2022,100
Sweden,SWE,1/28/2022,1984
Sweden,SWE,1/29/2022,114
Sweden,SWE,1/29/2022,1992
Sweden,SWE,1/30/2022,118
Sweden,SWE,1/30/2022,1992
Sweden,SWE,1/31/2022,116
Sweden,SWE,1/31/2022,1997
Sweden,SWE,2/1/2022,111
Sweden,SWE,2/1/2022,2037
Sweden,SWE,2/2/2022,111
Sweden,SWE,2/2/2022,2112
Sweden,SWE,2/3/2022,103
Sweden,SWE,2/3/2022,2101
Sweden,SWE,2/4/2022,110
Sweden,SWE,2/4/2022,2098
Sweden,SWE,2/5/2022,118
Sweden,SWE,2/5/2022,2100
Sweden,SWE,2/6/2022,119
Sweden,SWE,2/6/2022,2075
Sweden,SWE,2/7/2022,120
Sweden,SWE,2/7/2022,2099
Sweden,SWE,2/8/2022,113
Sweden,SWE,2/8/2022,2169
Sweden,SWE,2/9/2022,97
Sweden,SWE,2/9/2022,2241
Sweden,SWE,2/10/2022,102
Sweden,SWE,2/10/2022,2141
Sweden,SWE,2/11/2022,91
Sweden,SWE,2/11/2022,2078
Sweden,SWE,2/12/2022,92
Sweden,SWE,2/12/2022,2005
Sweden,SWE,2/13/2022,90
Sweden,SWE,2/13/2022,1982
Sweden,SWE,2/14/2022,95
Sweden,SWE,2/14/2022,1962
Sweden,SWE,2/15/2022,91
Sweden,SWE,2/15/2022,2018
Sweden,SWE,2/16/2022,88
Sweden,SWE,2/16/2022,1930
Sweden,SWE,2/17/2022,81
Sweden,SWE,2/17/2022,1868
Sweden,SWE,2/18/2022,78
Sweden,SWE,2/18/2022,1819
Sweden,SWE,2/19/2022,75
Sweden,SWE,2/19/2022,1760
Sweden,SWE,2/20/2022,74
Sweden,SWE,2/20/2022,1736
Sweden,SWE,2/21/2022,79
Sweden,SWE,2/21/2022,1721
Sweden,SWE,2/22/2022,75
Sweden,SWE,2/22/2022,1706
Sweden,SWE,2/23/2022,76
Sweden,SWE,2/23/2022,1636
Sweden,SWE,2/24/2022,73
Sweden,SWE,2/24/2022,1587
Sweden,SWE,2/25/2022,75
Sweden,SWE,2/25/2022,1561
Sweden,SWE,2/26/2022,67
Sweden,SWE,2/26/2022,1469
Sweden,SWE,2/27/2022,65
Sweden,SWE,2/27/2022,1464
Sweden,SWE,2/28/2022,63
Sweden,SWE,2/28/2022,1369
Sweden,SWE,3/1/2022,67
Sweden,SWE,3/1/2022,1319
Sweden,SWE,3/2/2022,59
Sweden,SWE,3/2/2022,1227
Sweden,SWE,3/3/2022,50
Sweden,SWE,3/3/2022,1223
Sweden,SWE,3/4/2022,52
Sweden,SWE,3/4/2022,1207
Sweden,SWE,3/5/2022,51
Sweden,SWE,3/5/2022,1208
Sweden,SWE,3/6/2022,49
Sweden,SWE,3/6/2022,1211
Sweden,SWE,3/7/2022,44
Sweden,SWE,3/7/2022,1152
Sweden,SWE,3/8/2022,43
Sweden,SWE,3/8/2022,1146
Sweden,SWE,3/9/2022,43
Sweden,SWE,3/9/2022,1199
Sweden,SWE,3/10/2022,46
Sweden,SWE,3/10/2022,1150
Sweden,SWE,3/11/2022,46
Sweden,SWE,3/11/2022,1148
Switzerland,CHE,1/1/2022,307
Switzerland,CHE,1/1/2022,1591
Switzerland,CHE,1/1/2022,809
Switzerland,CHE,1/2/2022,308
Switzerland,CHE,1/2/2022,1683
Switzerland,CHE,1/2/2022,811
Switzerland,CHE,1/3/2022,300
Switzerland,CHE,1/3/2022,1741
Switzerland,CHE,1/3/2022,850
Switzerland,CHE,1/4/2022,306
Switzerland,CHE,1/4/2022,1788
Switzerland,CHE,1/4/2022,866
Switzerland,CHE,1/5/2022,298
Switzerland,CHE,1/5/2022,1785
Switzerland,CHE,1/5/2022,898
Switzerland,CHE,1/6/2022,291
Switzerland,CHE,1/6/2022,1788
Switzerland,CHE,1/6/2022,934
Switzerland,CHE,1/7/2022,287
Switzerland,CHE,1/7/2022,1817
Switzerland,CHE,1/7/2022,958
Switzerland,CHE,1/8/2022,275
Switzerland,CHE,1/8/2022,1804
Switzerland,CHE,1/8/2022,937
Switzerland,CHE,1/9/2022,266
Switzerland,CHE,1/9/2022,1859
Switzerland,CHE,1/9/2022,909
Switzerland,CHE,1/10/2022,279
Switzerland,CHE,1/10/2022,1868
Switzerland,CHE,1/10/2022,902
Switzerland,CHE,1/11/2022,271
Switzerland,CHE,1/11/2022,1785
Switzerland,CHE,1/11/2022,847
Switzerland,CHE,1/12/2022,267
Switzerland,CHE,1/12/2022,1803
Switzerland,CHE,1/12/2022,825
Switzerland,CHE,1/13/2022,262
Switzerland,CHE,1/13/2022,1770
Switzerland,CHE,1/13/2022,809
Switzerland,CHE,1/14/2022,264
Switzerland,CHE,1/14/2022,1775
Switzerland,CHE,1/14/2022,788
Switzerland,CHE,1/15/2022,276
Switzerland,CHE,1/15/2022,1812
Switzerland,CHE,1/15/2022,799
Switzerland,CHE,1/16/2022,271
Switzerland,CHE,1/16/2022,1855
Switzerland,CHE,1/16/2022,811
Switzerland,CHE,1/17/2022,267
Switzerland,CHE,1/17/2022,1875
Switzerland,CHE,1/17/2022,806
Switzerland,CHE,1/18/2022,247
Switzerland,CHE,1/18/2022,1806
Switzerland,CHE,1/18/2022,814
Switzerland,CHE,1/19/2022,245
Switzerland,CHE,1/19/2022,1778
Switzerland,CHE,1/19/2022,850
Switzerland,CHE,1/20/2022,240
Switzerland,CHE,1/20/2022,1776
Switzerland,CHE,1/20/2022,859
Switzerland,CHE,1/21/2022,226
Switzerland,CHE,1/21/2022,1816
Switzerland,CHE,1/21/2022,868
Switzerland,CHE,1/22/2022,228
Switzerland,CHE,1/22/2022,1859
Switzerland,CHE,1/22/2022,875
Switzerland,CHE,1/23/2022,230
Switzerland,CHE,1/23/2022,1904
Switzerland,CHE,1/23/2022,873
Switzerland,CHE,1/24/2022,219
Switzerland,CHE,1/24/2022,1973
Switzerland,CHE,1/24/2022,887
Switzerland,CHE,1/25/2022,215
Switzerland,CHE,1/25/2022,1983
Switzerland,CHE,1/25/2022,929
Switzerland,CHE,1/26/2022,215
Switzerland,CHE,1/26/2022,1989
Switzerland,CHE,1/26/2022,915
Switzerland,CHE,1/27/2022,210
Switzerland,CHE,1/27/2022,1933
Switzerland,CHE,1/27/2022,902
Switzerland,CHE,1/28/2022,205
Switzerland,CHE,1/28/2022,1894
Switzerland,CHE,1/28/2022,923
Switzerland,CHE,1/29/2022,205
Switzerland,CHE,1/29/2022,1930
Switzerland,CHE,1/29/2022,915
Switzerland,CHE,1/30/2022,198
Switzerland,CHE,1/30/2022,1968
Switzerland,CHE,1/30/2022,937
Switzerland,CHE,1/31/2022,206
Switzerland,CHE,1/31/2022,2019
Switzerland,CHE,1/31/2022,935
Switzerland,CHE,2/1/2022,200
Switzerland,CHE,2/1/2022,1974
Switzerland,CHE,2/1/2022,919
Switzerland,CHE,2/2/2022,209
Switzerland,CHE,2/2/2022,1977
Switzerland,CHE,2/2/2022,903
Switzerland,CHE,2/3/2022,197
Switzerland,CHE,2/3/2022,1960
Switzerland,CHE,2/3/2022,923
Switzerland,CHE,2/4/2022,197
Switzerland,CHE,2/4/2022,1942
Switzerland,CHE,2/4/2022,920
Switzerland,CHE,2/5/2022,193
Switzerland,CHE,2/5/2022,1952
Switzerland,CHE,2/5/2022,927
Switzerland,CHE,2/6/2022,212
Switzerland,CHE,2/6/2022,2019
Switzerland,CHE,2/6/2022,892
Switzerland,CHE,2/7/2022,214
Switzerland,CHE,2/7/2022,2019
Switzerland,CHE,2/7/2022,889
Switzerland,CHE,2/8/2022,210
Switzerland,CHE,2/8/2022,1949
Switzerland,CHE,2/8/2022,874
Switzerland,CHE,2/9/2022,195
Switzerland,CHE,2/9/2022,1878
Switzerland,CHE,2/9/2022,853
Switzerland,CHE,2/10/2022,200
Switzerland,CHE,2/10/2022,1847
Switzerland,CHE,2/10/2022,833
Switzerland,CHE,2/11/2022,202
Switzerland,CHE,2/11/2022,1859
Switzerland,CHE,2/11/2022,787
Switzerland,CHE,2/12/2022,193
Switzerland,CHE,2/12/2022,1817
Switzerland,CHE,2/12/2022,754
Switzerland,CHE,2/13/2022,191
Switzerland,CHE,2/13/2022,1865
Switzerland,CHE,2/13/2022,771
Switzerland,CHE,2/14/2022,190
Switzerland,CHE,2/14/2022,1856
Switzerland,CHE,2/14/2022,744
Switzerland,CHE,2/15/2022,184
Switzerland,CHE,2/15/2022,1794
Switzerland,CHE,2/15/2022,721
Switzerland,CHE,2/16/2022,186
Switzerland,CHE,2/16/2022,1726
Switzerland,CHE,2/16/2022,708
Switzerland,CHE,2/17/2022,176
Switzerland,CHE,2/17/2022,1671
Switzerland,CHE,2/17/2022,684
Switzerland,CHE,2/18/2022,159
Switzerland,CHE,2/18/2022,1642
Switzerland,CHE,2/18/2022,677
Switzerland,CHE,2/19/2022,167
Switzerland,CHE,2/19/2022,1630
Switzerland,CHE,2/19/2022,670
Switzerland,CHE,2/20/2022,165
Switzerland,CHE,2/20/2022,1639
Switzerland,CHE,2/20/2022,647
Switzerland,CHE,2/21/2022,151
Switzerland,CHE,2/21/2022,1645
Switzerland,CHE,2/21/2022,640
Switzerland,CHE,2/22/2022,153
Switzerland,CHE,2/22/2022,1611
Switzerland,CHE,2/22/2022,636
Switzerland,CHE,2/23/2022,153
Switzerland,CHE,2/23/2022,1517
Switzerland,CHE,2/23/2022,624
Switzerland,CHE,2/24/2022,146
Switzerland,CHE,2/24/2022,1468
Switzerland,CHE,2/24/2022,610
Switzerland,CHE,2/25/2022,149
Switzerland,CHE,2/25/2022,1410
Switzerland,CHE,2/25/2022,584
Switzerland,CHE,2/26/2022,145
Switzerland,CHE,2/26/2022,1383
Switzerland,CHE,2/26/2022,579
Switzerland,CHE,2/27/2022,139
Switzerland,CHE,2/27/2022,1398
Switzerland,CHE,2/27/2022,579
Switzerland,CHE,2/28/2022,142
Switzerland,CHE,2/28/2022,1402
Switzerland,CHE,2/28/2022,570
Switzerland,CHE,3/1/2022,143
Switzerland,CHE,3/1/2022,1408
Switzerland,CHE,3/1/2022,580
Switzerland,CHE,3/2/2022,138
Switzerland,CHE,3/2/2022,1406
Switzerland,CHE,3/2/2022,608
Switzerland,CHE,3/3/2022,136
Switzerland,CHE,3/3/2022,1379
Switzerland,CHE,3/3/2022,624
Switzerland,CHE,3/4/2022,136
Switzerland,CHE,3/4/2022,1324
Switzerland,CHE,3/4/2022,678
Switzerland,CHE,3/5/2022,137
Switzerland,CHE,3/5/2022,1336
Switzerland,CHE,3/5/2022,707
Switzerland,CHE,3/6/2022,138
Switzerland,CHE,3/6/2022,1430
Switzerland,CHE,3/6/2022,742
Switzerland,CHE,3/7/2022,138
Switzerland,CHE,3/7/2022,1532
Switzerland,CHE,3/7/2022,783
Switzerland,CHE,3/8/2022,137
Switzerland,CHE,3/8/2022,1531
Switzerland,CHE,3/8/2022,782
Switzerland,CHE,3/9/2022,134
Switzerland,CHE,3/9/2022,1571
Switzerland,CHE,3/9/2022,794
Switzerland,CHE,3/10/2022,137
Switzerland,CHE,3/10/2022,1595
Switzerland,CHE,3/10/2022,812
Switzerland,CHE,3/11/2022,128
Switzerland,CHE,3/11/2022,1599
Switzerland,CHE,3/11/2022,826
Switzerland,CHE,3/12/2022,129
Switzerland,CHE,3/12/2022,1608
Switzerland,CHE,3/12/2022,846
Switzerland,CHE,3/13/2022,139
Switzerland,CHE,3/13/2022,1687
Switzerland,CHE,3/13/2022,835
Switzerland,CHE,3/14/2022,143
Switzerland,CHE,3/14/2022,1779
Switzerland,CHE,3/14/2022,836
Switzerland,CHE,3/15/2022,150
Switzerland,CHE,3/15/2022,1801
Switzerland,CHE,3/15/2022,848
Switzerland,CHE,3/16/2022,141
Switzerland,CHE,3/16/2022,1845
Switzerland,CHE,3/16/2022,822
Switzerland,CHE,3/17/2022,137
Switzerland,CHE,3/17/2022,1807
Switzerland,CHE,3/17/2022,826
Switzerland,CHE,3/18/2022,145
Switzerland,CHE,3/18/2022,1796
Switzerland,CHE,3/18/2022,793
Switzerland,CHE,3/19/2022,148
Switzerland,CHE,3/19/2022,1856
Switzerland,CHE,3/19/2022,749
Switzerland,CHE,3/20/2022,152
Switzerland,CHE,3/20/2022,1925
Switzerland,CHE,3/20/2022,741
Switzerland,CHE,3/21/2022,156
Switzerland,CHE,3/21/2022,2040
Switzerland,CHE,3/22/2022,163
Switzerland,CHE,3/22/2022,1986
United Kingdom,GBR,1/1/2022,857
United Kingdom,GBR,1/1/2022,14664
United Kingdom,GBR,1/1/2022,15043
United Kingdom,GBR,1/2/2022,864
United Kingdom,GBR,1/2/2022,15298
United Kingdom,GBR,1/2/2022,15612
United Kingdom,GBR,1/3/2022,878
United Kingdom,GBR,1/3/2022,16490
United Kingdom,GBR,1/3/2022,16121
United Kingdom,GBR,1/4/2022,900
United Kingdom,GBR,1/4/2022,17483
United Kingdom,GBR,1/4/2022,16212
United Kingdom,GBR,1/5/2022,875
United Kingdom,GBR,1/5/2022,18205
United Kingdom,GBR,1/5/2022,15980
United Kingdom,GBR,1/6/2022,868
United Kingdom,GBR,1/6/2022,18681
United Kingdom,GBR,1/6/2022,15917
United Kingdom,GBR,1/7/2022,840
United Kingdom,GBR,1/7/2022,18863
United Kingdom,GBR,1/7/2022,15857
United Kingdom,GBR,1/8/2022,820
United Kingdom,GBR,1/8/2022,18798
United Kingdom,GBR,1/8/2022,15880
United Kingdom,GBR,1/9/2022,816
United Kingdom,GBR,1/9/2022,19240
United Kingdom,GBR,1/9/2022,15981
United Kingdom,GBR,1/10/2022,821
United Kingdom,GBR,1/10/2022,20047
United Kingdom,GBR,1/10/2022,15959
United Kingdom,GBR,1/11/2022,793
United Kingdom,GBR,1/11/2022,19948
United Kingdom,GBR,1/11/2022,15972
United Kingdom,GBR,1/12/2022,785
United Kingdom,GBR,1/12/2022,19921
United Kingdom,GBR,1/12/2022,15773
United Kingdom,GBR,1/13/2022,777
United Kingdom,GBR,1/13/2022,19755
United Kingdom,GBR,1/13/2022,15595
United Kingdom,GBR,1/14/2022,746
United Kingdom,GBR,1/14/2022,19540
United Kingdom,GBR,1/14/2022,15488
United Kingdom,GBR,1/15/2022,712
United Kingdom,GBR,1/15/2022,19295
United Kingdom,GBR,1/15/2022,15177
United Kingdom,GBR,1/16/2022,715
United Kingdom,GBR,1/16/2022,19418
United Kingdom,GBR,1/16/2022,14897
United Kingdom,GBR,1/17/2022,713
United Kingdom,GBR,1/17/2022,19653
United Kingdom,GBR,1/17/2022,14468
United Kingdom,GBR,1/18/2022,703
United Kingdom,GBR,1/18/2022,19216
United Kingdom,GBR,1/18/2022,14066
United Kingdom,GBR,1/19/2022,675
United Kingdom,GBR,1/19/2022,18719
United Kingdom,GBR,1/19/2022,13850
United Kingdom,GBR,1/20/2022,664
United Kingdom,GBR,1/20/2022,18206
United Kingdom,GBR,1/20/2022,13594
United Kingdom,GBR,1/21/2022,640
United Kingdom,GBR,1/21/2022,17767
United Kingdom,GBR,1/21/2022,13333
United Kingdom,GBR,1/22/2022,625
United Kingdom,GBR,1/22/2022,17134
United Kingdom,GBR,1/22/2022,12980
United Kingdom,GBR,1/23/2022,603
United Kingdom,GBR,1/23/2022,17101
United Kingdom,GBR,1/23/2022,12728
United Kingdom,GBR,1/24/2022,598
United Kingdom,GBR,1/24/2022,17382
United Kingdom,GBR,1/24/2022,12482
United Kingdom,GBR,1/25/2022,575
United Kingdom,GBR,1/25/2022,16799
United Kingdom,GBR,1/25/2022,12366
United Kingdom,GBR,1/26/2022,561
United Kingdom,GBR,1/26/2022,16721
United Kingdom,GBR,1/26/2022,12250
United Kingdom,GBR,1/27/2022,549
United Kingdom,GBR,1/27/2022,16380
United Kingdom,GBR,1/27/2022,12022
United Kingdom,GBR,1/28/2022,535
United Kingdom,GBR,1/28/2022,16153
United Kingdom,GBR,1/28/2022,11870
United Kingdom,GBR,1/29/2022,527
United Kingdom,GBR,1/29/2022,15280
United Kingdom,GBR,1/29/2022,11885
United Kingdom,GBR,1/30/2022,520
United Kingdom,GBR,1/30/2022,15566
United Kingdom,GBR,1/30/2022,11627
United Kingdom,GBR,1/31/2022,511
United Kingdom,GBR,1/31/2022,15922
United Kingdom,GBR,1/31/2022,11503
United Kingdom,GBR,2/1/2022,502
United Kingdom,GBR,2/1/2022,15473
United Kingdom,GBR,2/1/2022,11369
United Kingdom,GBR,2/2/2022,483
United Kingdom,GBR,2/2/2022,15084
United Kingdom,GBR,2/2/2022,11147
United Kingdom,GBR,2/3/2022,478
United Kingdom,GBR,2/3/2022,14895
United Kingdom,GBR,2/3/2022,10950
United Kingdom,GBR,2/4/2022,474
United Kingdom,GBR,2/4/2022,14463
United Kingdom,GBR,2/4/2022,10839
United Kingdom,GBR,2/5/2022,458
United Kingdom,GBR,2/5/2022,13981
United Kingdom,GBR,2/5/2022,10631
United Kingdom,GBR,2/6/2022,441
United Kingdom,GBR,2/6/2022,13882
United Kingdom,GBR,2/6/2022,10553
United Kingdom,GBR,2/7/2022,443
United Kingdom,GBR,2/7/2022,14073
United Kingdom,GBR,2/7/2022,10328
United Kingdom,GBR,2/8/2022,430
United Kingdom,GBR,2/8/2022,13823
United Kingdom,GBR,2/8/2022,10039
United Kingdom,GBR,2/9/2022,432
United Kingdom,GBR,2/9/2022,13385
United Kingdom,GBR,2/9/2022,9813
United Kingdom,GBR,2/10/2022,430
United Kingdom,GBR,2/10/2022,12991
United Kingdom,GBR,2/10/2022,9671
United Kingdom,GBR,2/11/2022,416
United Kingdom,GBR,2/11/2022,12573
United Kingdom,GBR,2/11/2022,9438
United Kingdom,GBR,2/12/2022,400
United Kingdom,GBR,2/12/2022,12233
United Kingdom,GBR,2/12/2022,9341
United Kingdom,GBR,2/13/2022,384
United Kingdom,GBR,2/13/2022,12284
United Kingdom,GBR,2/13/2022,9175
United Kingdom,GBR,2/14/2022,393
United Kingdom,GBR,2/14/2022,12517
United Kingdom,GBR,2/14/2022,9084
United Kingdom,GBR,2/15/2022,354
United Kingdom,GBR,2/15/2022,12314
United Kingdom,GBR,2/15/2022,8971
United Kingdom,GBR,2/16/2022,359
United Kingdom,GBR,2/16/2022,11975
United Kingdom,GBR,2/16/2022,8905
United Kingdom,GBR,2/17/2022,330
United Kingdom,GBR,2/17/2022,11820
United Kingdom,GBR,2/17/2022,8740
United Kingdom,GBR,2/18/2022,335
United Kingdom,GBR,2/18/2022,11447
United Kingdom,GBR,2/18/2022,8650
United Kingdom,GBR,2/19/2022,328
United Kingdom,GBR,2/19/2022,11466
United Kingdom,GBR,2/19/2022,8511
United Kingdom,GBR,2/20/2022,334
United Kingdom,GBR,2/20/2022,11391
United Kingdom,GBR,2/20/2022,8456
United Kingdom,GBR,2/21/2022,324
United Kingdom,GBR,2/21/2022,11583
United Kingdom,GBR,2/21/2022,8339
United Kingdom,GBR,2/22/2022,312
United Kingdom,GBR,2/22/2022,11296
United Kingdom,GBR,2/22/2022,8149
United Kingdom,GBR,2/23/2022,304
United Kingdom,GBR,2/23/2022,11249
United Kingdom,GBR,2/23/2022,8014
United Kingdom,GBR,2/24/2022,289
United Kingdom,GBR,2/24/2022,10955
United Kingdom,GBR,2/24/2022,8043
United Kingdom,GBR,2/25/2022,271
United Kingdom,GBR,2/25/2022,10819
United Kingdom,GBR,2/25/2022,8047
United Kingdom,GBR,2/26/2022,255
United Kingdom,GBR,2/26/2022,10542
United Kingdom,GBR,2/26/2022,8116
United Kingdom,GBR,2/27/2022,271
United Kingdom,GBR,2/27/2022,10695
United Kingdom,GBR,2/27/2022,8077
United Kingdom,GBR,2/28/2022,290
United Kingdom,GBR,2/28/2022,10921
United Kingdom,GBR,2/28/2022,8238
United Kingdom,GBR,3/1/2022,278
United Kingdom,GBR,3/1/2022,10880
United Kingdom,GBR,3/1/2022,8408
United Kingdom,GBR,3/2/2022,279
United Kingdom,GBR,3/2/2022,10804
United Kingdom,GBR,3/2/2022,8613
United Kingdom,GBR,3/3/2022,264
United Kingdom,GBR,3/3/2022,10654
United Kingdom,GBR,3/3/2022,8851
United Kingdom,GBR,3/4/2022,257
United Kingdom,GBR,3/4/2022,10847
United Kingdom,GBR,3/4/2022,9097
United Kingdom,GBR,3/5/2022,256
United Kingdom,GBR,3/5/2022,10843
United Kingdom,GBR,3/5/2022,9248
United Kingdom,GBR,3/6/2022,263
United Kingdom,GBR,3/6/2022,10988
United Kingdom,GBR,3/6/2022,9597
United Kingdom,GBR,3/7/2022,269
United Kingdom,GBR,3/7/2022,11460
United Kingdom,GBR,3/7/2022,9718
United Kingdom,GBR,3/8/2022,275
United Kingdom,GBR,3/8/2022,11779
United Kingdom,GBR,3/8/2022,10051
United Kingdom,GBR,3/9/2022,266
United Kingdom,GBR,3/9/2022,11887
United Kingdom,GBR,3/9/2022,10412
United Kingdom,GBR,3/10/2022,253
United Kingdom,GBR,3/10/2022,12079
United Kingdom,GBR,3/10/2022,10642
United Kingdom,GBR,3/11/2022,254
United Kingdom,GBR,3/11/2022,12248
United Kingdom,GBR,3/11/2022,11006
United Kingdom,GBR,3/12/2022,252
United Kingdom,GBR,3/12/2022,12558
United Kingdom,GBR,3/12/2022,11385
United Kingdom,GBR,3/13/2022,257
United Kingdom,GBR,3/13/2022,12934
United Kingdom,GBR,3/13/2022,11751
United Kingdom,GBR,3/14/2022,280
United Kingdom,GBR,3/14/2022,13682
United Kingdom,GBR,3/14/2022,12192
United Kingdom,GBR,3/15/2022,281
United Kingdom,GBR,3/15/2022,14183
United Kingdom,GBR,3/15/2022,12607
United Kingdom,GBR,3/16/2022,281
United Kingdom,GBR,3/16/2022,14346
United Kingdom,GBR,3/16/2022,12894
United Kingdom,GBR,3/17/2022,292
United Kingdom,GBR,3/17/2022,14783
United Kingdom,GBR,3/17/2022,13243
United Kingdom,GBR,3/18/2022,287
United Kingdom,GBR,3/18/2022,15013
United Kingdom,GBR,3/18/2022,13437
United Kingdom,GBR,3/19/2022,277
United Kingdom,GBR,3/19/2022,15077
United Kingdom,GBR,3/19/2022,13844
United Kingdom,GBR,3/20/2022,280
United Kingdom,GBR,3/20/2022,15530
United Kingdom,GBR,3/21/2022,299
United Kingdom,GBR,3/21/2022,16312
United Kingdom,GBR,3/22/2022,316
United Kingdom,GBR,3/22/2022,16720
United States,USA,1/1/2022,18863
United States,USA,1/1/2022,96560
United States,USA,1/1/2022,98910
United States,USA,1/2/2022,19606
United States,USA,1/2/2022,102693
United States,USA,1/2/2022,105298
United States,USA,1/3/2022,20341
United States,USA,1/3/2022,108779
United States,USA,1/3/2022,111118
United States,USA,1/4/2022,21040
United States,USA,1/4/2022,114863
United States,USA,1/4/2022,116772
United States,USA,1/5/2022,21532
United States,USA,1/5/2022,121478
United States,USA,1/5/2022,122385
United States,USA,1/6/2022,22134
United States,USA,1/6/2022,126993
United States,USA,1/6/2022,127763
United States,USA,1/7/2022,22862
United States,USA,1/7/2022,131875
United States,USA,1/7/2022,132844
United States,USA,1/8/2022,23150
United States,USA,1/8/2022,133605
United States,USA,1/8/2022,138345
United States,USA,1/9/2022,23800
United States,USA,1/9/2022,137280
United States,USA,1/9/2022,141776
United States,USA,1/10/2022,24487
United States,USA,1/10/2022,142248
United States,USA,1/10/2022,144566
United States,USA,1/11/2022,25081
United States,USA,1/11/2022,145833
United States,USA,1/11/2022,147341
United States,USA,1/12/2022,25334
United States,USA,1/12/2022,149706
United States,USA,1/12/2022,149733
United States,USA,1/13/2022,25558
United States,USA,1/13/2022,151017
United States,USA,1/13/2022,151341
United States,USA,1/14/2022,25734
United States,USA,1/14/2022,152057
United States,USA,1/14/2022,152950
United States,USA,1/15/2022,25802
United States,USA,1/15/2022,149526
United States,USA,1/15/2022,154002
United States,USA,1/16/2022,25867
United States,USA,1/16/2022,150021
United States,USA,1/16/2022,153396
United States,USA,1/17/2022,26077
United States,USA,1/17/2022,150910
United States,USA,1/17/2022,151823
United States,USA,1/18/2022,26372
United States,USA,1/18/2022,153236
United States,USA,1/18/2022,151027
United States,USA,1/19/2022,26463
United States,USA,1/19/2022,154540
United States,USA,1/19/2022,149986
United States,USA,1/20/2022,26283
United States,USA,1/20/2022,152940
United States,USA,1/20/2022,148726
United States,USA,1/21/2022,26023
United States,USA,1/21/2022,150246
United States,USA,1/21/2022,146389
United States,USA,1/22/2022,25679
United States,USA,1/22/2022,145688
United States,USA,1/22/2022,143621
United States,USA,1/23/2022,25528
United States,USA,1/23/2022,144778
United States,USA,1/23/2022,141773
United States,USA,1/24/2022,25562
United States,USA,1/24/2022,144759
United States,USA,1/24/2022,140603
United States,USA,1/25/2022,25311
United States,USA,1/25/2022,143297
United States,USA,1/25/2022,139144
United States,USA,1/26/2022,25078
United States,USA,1/26/2022,141699
United States,USA,1/26/2022,136242
United States,USA,1/27/2022,24470
United States,USA,1/27/2022,137501
United States,USA,1/27/2022,132847
United States,USA,1/28/2022,24021
United States,USA,1/28/2022,133317
United States,USA,1/28/2022,129605
United States,USA,1/29/2022,23432
United States,USA,1/29/2022,127040
United States,USA,1/29/2022,126714
United States,USA,1/30/2022,23196
United States,USA,1/30/2022,125814
United States,USA,1/30/2022,123493
United States,USA,1/31/2022,22909
United States,USA,1/31/2022,124054
United States,USA,1/31/2022,119865
United States,USA,2/1/2022,22670
United States,USA,2/1/2022,120532
United States,USA,2/1/2022,115569
United States,USA,2/2/2022,21913
United States,USA,2/2/2022,117188
United States,USA,2/2/2022,111225
United States,USA,2/3/2022,21333
United States,USA,2/3/2022,112670
United States,USA,2/3/2022,107003
United States,USA,2/4/2022,20576
United States,USA,2/4/2022,107685
United States,USA,2/4/2022,101801
United States,USA,2/5/2022,19642
United States,USA,2/5/2022,59
United States,USA,2/5/2022,101694
United States,USA,2/5/2022,97289
United States,USA,2/6/2022,19280
United States,USA,2/6/2022,99087
United States,USA,2/6/2022,94030
United States,USA,2/7/2022,18979
United States,USA,2/7/2022,97280
United States,USA,2/7/2022,90614
United States,USA,2/8/2022,18351
United States,USA,2/8/2022,93609
United States,USA,2/8/2022,86363
United States,USA,2/9/2022,17719
United States,USA,2/9/2022,90123
United States,USA,2/9/2022,82447
United States,USA,2/10/2022,17049
United States,USA,2/10/2022,86057
United States,USA,2/10/2022,78755
United States,USA,2/11/2022,16133
United States,USA,2/11/2022,81534
United States,USA,2/11/2022,75993
United States,USA,2/12/2022,15445
United States,USA,2/12/2022,76857
United States,USA,2/12/2022,72928
United States,USA,2/13/2022,14899
United States,USA,2/13/2022,74367
United States,USA,2/13/2022,69711
United States,USA,2/14/2022,14404
United States,USA,2/14/2022,72121
United States,USA,2/14/2022,66543
United States,USA,2/15/2022,13827
United States,USA,2/15/2022,68741
United States,USA,2/15/2022,62791
United States,USA,2/16/2022,13153
United States,USA,2/16/2022,65255
United States,USA,2/16/2022,59337
United States,USA,2/17/2022,12551
United States,USA,2/17/2022,61872
United States,USA,2/17/2022,56174
United States,USA,2/18/2022,11921
United States,USA,2/18/2022,58668
United States,USA,2/18/2022,53022
United States,USA,2/19/2022,11238
United States,USA,2/19/2022,54817
United States,USA,2/19/2022,49963
United States,USA,2/20/2022,10778
United States,USA,2/20/2022,52978
United States,USA,2/20/2022,47669
United States,USA,2/21/2022,10456
United States,USA,2/21/2022,51326
United States,USA,2/21/2022,45715
United States,USA,2/22/2022,10177
